# ----------------------------------------
# 411_web-bnet/sc2 (aggregated without locale)
# Site Pageviews
# 20151023-20151114
# ----------------------------------------

Page,Pageviews
/tw.battle.net/sc2/LOCALE/blog/19954440/AGGREGATED,"4,052"
/us.battle.net/sc2/LOCALE/game/unit/corruptor,"4,043"
/eu.battle.net/sc2/LOCALE/forum/10260120/,"4,032"
/us.battle.net/sc2/LOCALE/blog/19850026/AGGREGATED,"4,003"
/eu.battle.net/sc2/LOCALE/forum/11865/,"3,987"
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/end-in-fire/2,"3,951"
/us.battle.net/sc2/LOCALE/game/lore/short-stories/end-in-fire/8,"3,948"
/kr.battle.net/sc2/LOCALE/blog/19941045/AGGREGATED,"3,934"
/eu.battle.net/sc2/LOCALE/game/unit/brood-lord,"3,932"
/tw.battle.net/sc2/LOCALE/game/race/zerg/,"3,930"
/us.battle.net/sc2/LOCALE/game/unit/hydralisk,"3,921"
/us.battle.net/sc2/LOCALE/buy-now/digital-deluxe,"3,880"
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/sector-six/9,"3,874"
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/end-in-fire/1,"3,848"
/us.battle.net/sc2/LOCALE/forum/41547/,"3,839"
/us.battle.net/sc2/LOCALE/game/unit/siege-tank,"3,832"
/eu.battle.net/sc2/LOCALE/game/hero/nova,"3,829"
/eu.battle.net/sc2/LOCALE/game/unit/nydus-worm,"3,809"
/us.battle.net/sc2/LOCALE/game/maps-and-mods/,"3,804"
/eu.battle.net/sc2/LOCALE/game/hero/abathur,"3,730"
/us.battle.net/sc2/LOCALE/game/unit/zergling,"3,715"
/eu.battle.net/sc2/LOCALE/game/unit/phoenix,"3,711"
/eu.battle.net/sc2/LOCALE/game/unit/baneling,"3,706"
/eu.battle.net/sc2/LOCALE/game/planet/aiur,"3,692"
/kr.battle.net/sc2/LOCALE/blog/18545120/AGGREGATED,"3,687"
/us.battle.net/sc2/LOCALE/game/lore/short-stories/end-in-fire/4,"3,686"
/eu.battle.net/sc2/LOCALE/blog/19956930/AGGREGATED,"3,679"
/tw.battle.net/sc2/LOCALE/game/race/terran/,"3,668"
/eu.battle.net/sc2/LOCALE/blog/19940902/AGGREGATED,"3,664"
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/sector-six/4,"3,661"
/kr.battle.net/sc2/LOCALE/game/unit/mothership,"3,645"
/us.battle.net/sc2/LOCALE/game/lore/short-stories/sector-six/4,"3,630"
/us.battle.net/sc2/LOCALE/game/unit/scv,"3,607"
/eu.battle.net/sc2/LOCALE/game/unit/infestor,"3,606"
/us.battle.net/sc2/LOCALE/game/lore/short-stories/end-in-fire/5,"3,601"
/eu.battle.net/sc2/LOCALE/blog/19957348/AGGREGATED,"3,588"
/eu.battle.net/sc2/LOCALE/buy-now/digital-deluxe,"3,587"
/eu.battle.net/sc2/LOCALE/forum/11906/,"3,585"
/eu.battle.net/sc2/LOCALE/blog/19829510/AGGREGATED,"3,583"
/eu.battle.net/sc2/LOCALE/game/unit/banshee,"3,577"
/kr.battle.net/sc2/LOCALE/game/unit/widow-mine,"3,577"
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/rewards/terran-decals,"3,569"
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/sector-six/5,"3,564"
/eu.battle.net/sc2/LOCALE/game/maps-and-mods/,"3,554"
/us.battle.net/sc2/LOCALE/blog/19911221/AGGREGATED,"3,552"
/us.battle.net/sc2/LOCALE/game/lore/short-stories/sector-six/5,"3,549"
/kr.battle.net/sc2/LOCALE/game/unit/archon,"3,542"
/us.battle.net/sc2/LOCALE/game/unit/viking,"3,538"
/eu.battle.net/sc2/LOCALE/game/unit/hellion,"3,535"
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/sector-six/1,"3,533"
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/rewards/skins,"3,520"
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4361907,"3,518"
/kr.battle.net/sc2/LOCALE/game/unit/battlecruiser,"3,518"
/sea.battle.net/sc2/LOCALE/buy-now/,"3,517"
/eu.battle.net/sc2/LOCALE/game/guide/gameplay-overview,"3,512"
/tw.battle.net/sc2/LOCALE/blog/19954255/AGGREGATED,"3,511"
/kr.battle.net/sc2/LOCALE/forum/14337/,"3,510"
/kr.battle.net/sc2/LOCALE/game/unit/carrier,"3,508"
/us.battle.net/sc2/LOCALE/game/lore/short-stories/sector-six/10,"3,501"
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/end-in-fire/3,"3,494"
/eu.battle.net/sc2/LOCALE/game/unit/raven,"3,485"
/us.battle.net/sc2/LOCALE/game/lore/short-stories/end-in-fire/7,"3,485"
/kr.battle.net/sc2/LOCALE/game/unit/oracle,"3,473"
/us.battle.net/sc2/LOCALE/forum/119207/,"3,467"
/kr.battle.net/sc2/LOCALE/game/unit/viper,"3,449"
/eu.battle.net/sc2/LOCALE/game/unit/sentry,"3,437"
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/sector-six/6,"3,436"
/kr.battle.net/sc2/LOCALE/blog/19940902/AGGREGATED,"3,429"
/eu.battle.net/sc2/LOCALE/game/unit/queen,"3,424"
/us.battle.net/sc2/LOCALE/game/unit/brood-lord,"3,401"
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/sector-six/8,"3,394"
/us.battle.net/sc2/LOCALE/game/lore/short-stories/sector-six/6,"3,390"
/us.battle.net/sc2/LOCALE/game/lore/short-stories/end-in-fire/6,"3,387"
/us.battle.net/sc2/LOCALE/game/lore/short-stories/perditions-crossing/1,"3,382"
/kr.battle.net/sc2/LOCALE/game/unit/marine,"3,376"
/kr.battle.net/sc2/LOCALE/game/unit/immortal,"3,329"
/kr.battle.net/sc2/LOCALE/game/unit/marauder,"3,326"
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/sector-six/7,"3,321"
/us.battle.net/sc2/LOCALE/game/unit/mutalisk,"3,313"
/us.battle.net/sc2/LOCALE/game/unit/infestor,"3,305"
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/end-in-fire/8,"3,287"
/kr.battle.net/sc2/LOCALE/game/unit/hellbat,"3,272"
/kr.battle.net/sc2/LOCALE/game/unit/thor,"3,271"
/us.battle.net/sc2/LOCALE/profile/friends,"3,266"
/us.battle.net/sc2/LOCALE/game/lore/short-stories/sector-six/7,"3,264"
/us.battle.net/sc2/LOCALE/game/lore/short-stories/sector-six/9,"3,254"
/kr.battle.net/sc2/LOCALE/blog/19946443/AGGREGATED,"3,242"
/eu.battle.net/sc2/LOCALE/game/unit/larva,"3,234"
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4325394,"3,231"
/kr.battle.net/sc2/LOCALE/game/unit/mothership-core,"3,225"
/us.battle.net/sc2/LOCALE/game/lore/short-stories/sector-six/8,"3,198"
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/leagues,"3,191"
/tw.battle.net/sc2/LOCALE/blog/19941045/AGGREGATED,"3,182"
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/rewards/protoss-decals,"3,175"
/kr.battle.net/sc2/LOCALE/game/unit/zealot,"3,173"
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/perditions-crossing/1,"3,147"
/eu.battle.net/sc2/LOCALE/blog/19954443/AGGREGATED,"3,125"
/eu.battle.net/sc2/LOCALE/game/hero/jim-raynor,"3,124"
/us.battle.net/sc2/LOCALE/blog/19929294/AGGREGATED,"3,124"
/kr.battle.net/sc2/LOCALE/game/unit/colossus,"3,120"
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4325378,"3,096"
/tw.battle.net/sc2/LOCALE/media/artwork/,"3,093"
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/end-in-fire/7,"3,087"
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/end-in-fire/4,"3,065"
/eu.battle.net/sc2/LOCALE/forum/11902/,"3,038"
/us.battle.net/sc2/LOCALE/game/race/terran/techtree/hots,"3,031"
/kr.battle.net/sc2/LOCALE/game/unit/dark-templar,"3,030"
/tw.battle.net/sc2/LOCALE/game/race/,"3,030"
/kr.battle.net/sc2/LOCALE/game/unit/ultralisk,"3,026"
/kr.battle.net/sc2/LOCALE/forum/13528/,"3,020"
/us.battle.net/sc2/LOCALE/game/unit/banshee,"3,019"
/us.battle.net/sc2/LOCALE/blog/19913446/AGGREGATED,"2,999"
/eu.battle.net/sc2/LOCALE/forum/11818/,"2,993"
/kr.battle.net/sc2/LOCALE/game/unit/stalker,"2,977"
/kr.battle.net/sc2/LOCALE/game/planet/aiur,"2,975"
/us.battle.net/sc2/LOCALE/blog/19958820/AGGREGATED,"2,972"
/kr.battle.net/sc2/LOCALE/blog/19829510/AGGREGATED,"2,971"
/kr.battle.net/sc2/LOCALE/game/unit/scv,"2,956"
/us.battle.net/sc2/LOCALE/game/guide/race-overview,"2,953"
/eu.battle.net/sc2/LOCALE/game/race/protoss/techtree/hots,"2,951"
/kr.battle.net/sc2/LOCALE/blog/19956941/AGGREGATED,"2,950"
/us.battle.net/sc2/LOCALE/game/unit/baneling,"2,946"
/kr.battle.net/sc2/LOCALE/game/unit/swarm-host,"2,933"
/us.battle.net/sc2/LOCALE/game/unit/raven,"2,931"
/us.battle.net/sc2/LOCALE/game/unit/sentry,"2,922"
/tw.battle.net/sc2/LOCALE/blog/19930937/AGGREGATED,"2,920"
/tw.battle.net/sc2/LOCALE/blog/19930660/AGGREGATED,"2,912"
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/end-in-fire/5,"2,899"
/eu.battle.net/sc2/LOCALE/game/hero/zagara,"2,896"
/kr.battle.net/sc2/LOCALE/game/maps-and-mods/,"2,890"
/us.battle.net/sc2/LOCALE/game/unit/nydus-worm,"2,880"
/eu.battle.net/sc2/LOCALE/game/unit/probe,"2,869"
/us.battle.net/sc2/LOCALE/game/unit/queen,"2,855"
/eu.battle.net/sc2/LOCALE/forum/11853/,"2,842"
/eu.battle.net/sc2/LOCALE/forum/11864/,"2,837"
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/end-in-fire/6,"2,829"
/eu.battle.net/sc2/LOCALE/forum/11852/,"2,821"
/eu.battle.net/sc2/LOCALE/game/hero/izsha,"2,811"
/eu.battle.net/sc2/LOCALE/blog/19913940/AGGREGATED,"2,807"
/kr.battle.net/sc2/LOCALE/game/unit/ghost,"2,799"
/us.battle.net/sc2/LOCALE/game/race/protoss/techtree/hots,"2,795"
/us.battle.net/sc2/LOCALE/game/unit/phoenix,"2,795"
/eu.battle.net/sc2/LOCALE/game/race/terran/techtree/hots,"2,787"
/us.battle.net/sc2/LOCALE/game/unit/hellion,"2,778"
/kr.battle.net/sc2/LOCALE/game/unit/void-ray,"2,771"
/kr.battle.net/sc2/LOCALE/blog/19817454/AGGREGATED,"2,724"
/kr.battle.net/sc2/LOCALE/game/hero/kerrigan,"2,720"
/kr.battle.net/sc2/LOCALE/game/unit/reaper,"2,682"
/kr.battle.net/sc2/LOCALE/game/hero/zeratul,"2,679"
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211278,"2,678"
/kr.battle.net/sc2/LOCALE/game/race/terran/techtree/hots,"2,659"
/tw.battle.net/sc2/LOCALE/blog/19880406/AGGREGATED,"2,649"
/eu.battle.net/sc2/LOCALE/game/hero/tychus-findlay,"2,646"
/kr.battle.net/sc2/LOCALE/game/unit/siege-tank,"2,643"
/eu.battle.net/sc2/LOCALE/forum/11823/,"2,632"
/kr.battle.net/sc2/LOCALE/game/unit/corruptor,"2,614"
/eu.battle.net/sc2/LOCALE/buy-now/collectors-edition,"2,610"
/eu.battle.net/sc2/LOCALE/media/downloads/,"2,610"
/kr.battle.net/sc2/LOCALE/blog/19893687/AGGREGATED,"2,598"
/eu.battle.net/sc2/LOCALE/game/unit/overseer,"2,585"
/us.battle.net/sc2/LOCALE/blog/19804019/AGGREGATED,"2,580"
/tw.battle.net/sc2/LOCALE/media/videos/,"2,571"
/us.battle.net/sc2/LOCALE/blog/19893687/AGGREGATED,"2,563"
/us.battle.net/sc2/LOCALE/blog/16668520/AGGREGATED,"2,562"
/kr.battle.net/sc2/LOCALE/blog/19933508/AGGREGATED,"2,552"
/eu.battle.net/sc2/LOCALE/game/unit/medivac,"2,549"
/tw.battle.net/sc2/LOCALE/game/unit/tempest,"2,548"
/kr.battle.net/sc2/LOCALE/profile/friends,"2,527"
/us.battle.net/sc2/LOCALE/game/guide/gameplay-overview,"2,526"
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/rewards/terran-decals,"2,525"
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/rewards/zerg-decals,"2,518"
/us.battle.net/sc2/LOCALE/forum/8126759/,"2,514"
/kr.battle.net/sc2/LOCALE/game/unit/high-templar,"2,509"
/us.battle.net/sc2/LOCALE/media/costumes/,"2,509"
/us.battle.net/sc2/LOCALE/forum/2862211/,"2,506"
/us.battle.net/sc2/LOCALE/game/patch-notes/2-1-12,"2,488"
/eu.battle.net/sc2/LOCALE/blog/19907624/AGGREGATED,"2,487"
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/rewards/animations,"2,485"
/eu.battle.net/sc2/LOCALE/game/unit/overlord,"2,478"
/kr.battle.net/sc2/LOCALE/game/race/protoss/techtree/hots,"2,476"
/us.battle.net/sc2/LOCALE/blog/19919140/AGGREGATED,"2,476"
/sea.battle.net/sc2/LOCALE/profile/AGGREGATED/,"2,471"
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/ascension/2,"2,458"
/us.battle.net/sc2/LOCALE/game/race/zerg/techtree/hots,"2,446"
/eu.battle.net/sc2/LOCALE/forum/11872/,"2,420"
/eu.battle.net/sc2/LOCALE/game/unit/warp-prism,"2,396"
/us.battle.net/sc2/LOCALE/game/unit/larva,"2,395"
/us.battle.net/sc2/LOCALE/game/unit/probe,"2,388"
/eu.battle.net/sc2/LOCALE/blog/16668520/AGGREGATED,"2,363"
/kr.battle.net/sc2/LOCALE/game/unit/roach,"2,357"
/eu.battle.net/sc2/LOCALE/game/hero/arcturus-mengsk,"2,347"
/us.battle.net/sc2/LOCALE/blog/19958657/AGGREGATED,"2,345"
/sea.battle.net/sc2/LOCALE/blog/19905105/AGGREGATED,"2,342"
/tw.battle.net/sc2/LOCALE/game/unit/archon,"2,336"
/sea.battle.net/sc2/LOCALE/game/unit/,"2,330"
/kr.battle.net/sc2/LOCALE/game/unit/viking,"2,325"
/eu.battle.net/sc2/LOCALE/blog/19958820/AGGREGATED,"2,324"
/eu.battle.net/sc2/LOCALE/forum/7418692/,"2,318"
/us.battle.net/sc2/LOCALE/blog/19913448/AGGREGATED,"2,313"
/eu.battle.net/sc2/LOCALE/game/race/zerg/techtree/hots,"2,311"
/kr.battle.net/sc2/LOCALE/game/unit/hydralisk,"2,306"
/kr.battle.net/sc2/LOCALE/forum/14339/,"2,301"
/us.battle.net/sc2/LOCALE/game/unit/overseer,"2,299"
/tw.battle.net/sc2/LOCALE/blog/19954442/AGGREGATED,"2,294"
/us.battle.net/sc2/LOCALE/blog/19451932/AGGREGATED,"2,286"
/eu.battle.net/sc2/LOCALE/game/guide/campaign-overview,"2,283"
/kr.battle.net/sc2/LOCALE/game/unit/raven,"2,277"
/kr.battle.net/sc2/LOCALE/game/guide/race-overview,"2,270"
/tw.battle.net/sc2/LOCALE/game/unit/oracle,"2,261"
/eu.battle.net/sc2/LOCALE/blog/19919140/AGGREGATED,"2,246"
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/rewards/skins,"2,243"
/eu.battle.net/sc2/LOCALE/forum/11863/,"2,206"
/tw.battle.net/sc2/LOCALE/game/unit/dark-templar,"2,206"
/us.battle.net/sc2/LOCALE/game/hero/kerrigan,"2,199"
/eu.battle.net/sc2/LOCALE/forum/11822/,"2,196"
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/the-fightin-scee-vees/1,"2,186"
/kr.battle.net/sc2/LOCALE/game/hero/jim-raynor,"2,185"
/eu.battle.net/sc2/LOCALE/blog/19938591/AGGREGATED,"2,176"
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/children-void/2,"2,176"
/eu.battle.net/sc2/LOCALE/game/unit/drone,"2,151"
/kr.battle.net/sc2/LOCALE/game/unit/nydus-worm,"2,139"
/eu.battle.net/sc2/LOCALE/game/unit/observer,"2,138"
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/children-void/1,"2,124"
/us.battle.net/sc2/LOCALE/buy-now/collectors-edition,"2,124"
/kr.battle.net/sc2/LOCALE/game/unit/hellion,"2,120"
/eu.battle.net/sc2/LOCALE/game/hero/gabriel-tosh,"2,112"
/kr.battle.net/sc2/LOCALE/blog/19954443/AGGREGATED,"2,110"
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/ascension/5,"2,110"
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/ascension/3,"2,109"
/kr.battle.net/sc2/LOCALE/game/unit/zergling,"2,101"
/tw.battle.net/sc2/LOCALE/game/unit/immortal,"2,099"
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/ascension/6,"2,088"
/us.battle.net/sc2/LOCALE/blog/19958659/AGGREGATED,"2,087"
/tw.battle.net/sc2/LOCALE/game/lore/the-story-of-starcraft/chapter1,"2,075"
/tw.battle.net/sc2/LOCALE/game/planet/,"2,073"
/eu.battle.net/sc2/LOCALE/game/patch-notes/2-0,"2,068"
/us.battle.net/sc2/LOCALE/forum/8575942/,"2,062"
/us.battle.net/sc2/LOCALE/blog/16654945/AGGREGATED,"2,058"
/kr.battle.net/sc2/LOCALE/forum/796411/,"2,055"
/eu.battle.net/sc2/LOCALE/forum/44103/,"2,043"
/kr.battle.net/sc2/LOCALE/game/unit/infestor,"2,042"
/us.battle.net/sc2/LOCALE/blog/19897909/AGGREGATED,"2,039"
/us.battle.net/sc2/LOCALE/game/unit/medivac,"2,036"
/kr.battle.net/sc2/LOCALE/game/unit/sentry,"2,032"
/eu.battle.net/sc2/LOCALE/blog/19956927/AGGREGATED,"2,025"
/us.battle.net/sc2/LOCALE/blog/19913942/AGGREGATED,"2,025"
/eu.battle.net/sc2/LOCALE/forum/11879/,"2,018"
/us.battle.net/sc2/LOCALE/game/unit/warp-prism,"2,017"
/kr.battle.net/sc2/LOCALE/game/race/zerg/techtree/hots,"2,015"
/us.battle.net/sc2/LOCALE/game/unit/overlord,"2,012"
/tw.battle.net/sc2/LOCALE/media/fanart/,"2,011"
/tw.battle.net/sc2/LOCALE/game/unit/zealot,"2,007"
/kr.battle.net/sc2/LOCALE/game/unit/brood-lord,"2,005"
/sea.battle.net/sc2/LOCALE/blog/19946445/AGGREGATED,"2,005"
/sea.battle.net/sc2/LOCALE/game/unit/adept,"2,003"
/eu.battle.net/sc2/LOCALE/forum/11854/,"2,002"
/us.battle.net/sc2/LOCALE/media/downloads/,"2,002"
/tw.battle.net/sc2/LOCALE/blog/19930935/AGGREGATED,"1,999"
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4387708,"1,993"
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/ascension/4,"1,993"
/kr.battle.net/sc2/LOCALE/game/unit/banshee,"1,983"
/us.battle.net/sc2/LOCALE/blog/19941048/AGGREGATED,"1,973"
/kr.battle.net/sc2/LOCALE/game/unit/baneling,"1,967"
/sea.battle.net/sc2/LOCALE/game/unit/cyclone,"1,967"
/kr.battle.net/sc2/LOCALE/game/unit/queen,"1,946"
/us.battle.net/sc2/LOCALE/forum/40568/topic,"1,944"
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/rewards/protoss-decals,"1,943"
/tw.battle.net/sc2/LOCALE/game/unit/mothership-core,"1,933"
/eu.battle.net/sc2/LOCALE/game/patch-notes/2-1,"1,925"
/tw.battle.net/sc2/LOCALE/game/unit/widow-mine,"1,924"
/us.battle.net/sc2/LOCALE/blog/19911023/AGGREGATED,"1,923"
/tw.battle.net/sc2/LOCALE/game/unit/mothership,"1,922"
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4346203,"1,917"
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211287,"1,916"
/kr.battle.net/sc2/LOCALE/game/unit/mutalisk,"1,910"
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4361907,"1,910"
/kr.battle.net/sc2/LOCALE/media/audio/,"1,907"
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/leagues,"1,904"
/kr.battle.net/sc2/LOCALE/game/guide/,"1,894"
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/lastseason/leagues,"1,888"
/eu.battle.net/sc2/LOCALE/game/hero/valerian-mengsk,"1,882"
/kr.battle.net/sc2/LOCALE/game/unit/phoenix,"1,873"
/kr.battle.net/sc2/LOCALE/game/unit/probe,"1,869"
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4325378,"1,869"
/kr.battle.net/sc2/LOCALE/media/blizzard-comics/artanis-sacrifice/undefined/sc2/ko/media/blizzard-comics/artanis-sacrifice/,"1,858"
/eu.battle.net/sc2/LOCALE/game/lore/short-stories/ascension/2,"1,844"
/eu.battle.net/sc2/LOCALE/blog/18291114/AGGREGATED,"1,823"
/us.battle.net/sc2/LOCALE/blog/19938590/AGGREGATED,"1,823"
/eu.battle.net/sc2/LOCALE/game/hero/horace-warfield,"1,820"
/eu.battle.net/sc2/LOCALE/game/hero/matt-horner,"1,820"
/us.battle.net/sc2/LOCALE/forum/1325786/,"1,793"
/tw.battle.net/sc2/LOCALE/game/unit/hellbat,"1,792"
/tw.battle.net/sc2/LOCALE/blog/19954447/AGGREGATED,"1,788"
/us.battle.net/sc2/LOCALE/blog/19911025/AGGREGATED,"1,759"
/us.battle.net/sc2/LOCALE/game/hero/zeratul,"1,756"
/us.battle.net/sc2/LOCALE/game/planet/aiur,"1,754"
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4326602,"1,751"
/tw.battle.net/sc2/LOCALE/game/unit/stalker,"1,750"
/tw.battle.net/sc2/LOCALE/game/unit/carrier,"1,742"
/tw.battle.net/sc2/LOCALE/game/guide/whats-sc2,"1,741"
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/rewards/zerg-decals,"1,728"
/sea.battle.net/sc2/LOCALE/game/unit/liberator,"1,724"
/eu.battle.net/sc2/LOCALE/game/hero/ariel-hanson,"1,719"
/eu.battle.net/sc2/LOCALE/game/planet/char,"1,717"
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4325394,"1,715"
/eu.battle.net/sc2/LOCALE/forum/11883/,"1,714"
/us.battle.net/sc2/LOCALE/game/race/protoss/techtree/lotv,"1,706"
/kr.battle.net/sc2/LOCALE/game/planet/char,"1,695"
/eu.battle.net/sc2/LOCALE/game/hero/milo-kachinsky,"1,694"
/kr.battle.net/sc2/LOCALE/blog/19850025/AGGREGATED,"1,691"
/tw.battle.net/sc2/LOCALE/game/unit/high-templar,"1,691"
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/rewards/skins,"1,690"
/tw.battle.net/sc2/LOCALE/game/hero/kerrigan,"1,690"
/us.battle.net/sc2/LOCALE/game/guide/,"1,689"
/tw.battle.net/sc2/LOCALE/game/unit/ultralisk,"1,687"
/eu.battle.net/sc2/LOCALE/game/hero/graven-hill,"1,686"
/us.battle.net/sc2/LOCALE/game/race/terran/techtree/lotv,"1,685"
/tw.battle.net/sc2/LOCALE/game/unit/viper,"1,676"
/us.battle.net/sc2/LOCALE/game/unit/observer,"1,675"
/tw.battle.net/sc2/LOCALE/game/unit/colossus,"1,671"
/tw.battle.net/sc2/LOCALE/ladder/grandmaster/heart-of-the-swarm,"1,667"
/us.battle.net/sc2/LOCALE/forum/8126901/,"1,667"
/us.battle.net/sc2/LOCALE/media/audio/,"1,665"
/tw.battle.net/sc2/LOCALE/game/unit/battlecruiser,"1,662"
/kr.battle.net/sc2/LOCALE/game/unit/larva,"1,643"
/tw.battle.net/sc2/LOCALE/blog/19940903/AGGREGATED,"1,642"
/kr.battle.net/sc2/LOCALE/buy-now/digital-deluxe,"1,641"
/eu.battle.net/sc2/LOCALE/forum/7418695/,"1,639"
/kr.battle.net/sc2/LOCALE/game/hero/nova,"1,638"
/tw.battle.net/sc2/LOCALE/game/lore/short-stories/end-in-fire/2,"1,627"
/kr.battle.net/sc2/LOCALE/game/unit/medivac,"1,616"
/tw.battle.net/sc2/LOCALE/game/unit/swarm-host,"1,614"
/us.battle.net/sc2/LOCALE/game/unit/drone,"1,614"
/us.battle.net/sc2/LOCALE/blog/18486736/AGGREGATED,"1,608"
/kr.battle.net/sc2/LOCALE/game/planet/xt39323,"1,601"
/us.battle.net/sc2/LOCALE/game/lore/short-stories/children-void/2,"1,598"
/eu.battle.net/sc2/LOCALE/blog/19911221/AGGREGATED,"1,591"
/kr.battle.net/sc2/LOCALE/game/guide/gameplay-overview,"1,591"
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/children-void/3,"1,590"
/eu.battle.net/sc2/LOCALE/media/audio/,"1,583"
/sea.battle.net/sc2/LOCALE/game/unit/disruptor,"1,583"
/eu.battle.net/sc2/LOCALE/blog/19906381/AGGREGATED,"1,579"
/kr.battle.net/sc2/LOCALE/game/patch-notes/2-1-12,"1,578"
/tw.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/,"1,567"
/us.battle.net/sc2/LOCALE/game/patch-notes/2-0,"1,559"
/tw.battle.net/sc2/LOCALE/game/unit/marine,"1,558"
/tw.battle.net/sc2/LOCALE/media/downloads/,"1,553"
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/children-void/10,"1,547"
/us.battle.net/sc2/LOCALE/forum/12583/,"1,544"
/tw.battle.net/sc2/LOCALE/game/unit/thor,"1,543"
/us.battle.net/sc2/LOCALE/forum/13432/,"1,543"
/kr.battle.net/sc2/LOCALE/blog/9870434/AGGREGATED,"1,540"
/tw.battle.net/sc2/LOCALE/blog/19953693/AGGREGATED,"1,531"
/us.battle.net/sc2/LOCALE/blog/19886262/AGGREGATED,"1,531"
/us.battle.net/sc2/LOCALE/game/lore/short-stories/ascension/2,"1,531"
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4377488,"1,529"
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/ladder/lastseason/leagues,"1,523"
/eu.battle.net/sc2/LOCALE/forum/11821/,"1,515"
/kr.battle.net/sc2/LOCALE/game/lore/short-stories/sector-six/,"1,515"
/eu.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/3211285,"1,510"
/kr.battle.net/sc2/LOCALE/game/planet/korhal,"1,510"
/kr.battle.net/sc2/LOCALE/game/unit/warp-prism,"1,508"
/eu.battle.net/sc2/LOCALE/game/race/protoss/techtree/lotv,"1,505"
/tw.battle.net/sc2/LOCALE/game/unit/marauder,"1,504"
/kr.battle.net/sc2/LOCALE/game/hero/abathur,"1,502"
/eu.battle.net/sc2/LOCALE/game/patch-notes/2-1-12,"1,492"
/us.battle.net/sc2/LOCALE/profile/AGGREGATED/rewards/animations,"1,492"
/tw.battle.net/sc2/LOCALE/blog/19946445/AGGREGATED,"1,485"
/kr.battle.net/sc2/LOCALE/game/unit/overlord,"1,482"
/tw.battle.net/sc2/LOCALE/blog/19932726/AGGREGATED,"1,475"
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/rewards/protoss-decals,"1,474"
/kr.battle.net/sc2/LOCALE/profile/AGGREGATED/achievements/category/4361907,"1,473"
/tw.battle.net/sc2/LOCALE/blog/19923884/AGGREGATED,"1,472"
